timestamp,ingestionTime,message,eventId,logStreamName
1747671527923,1747671532843,Esperando a la base de datos en :5432...,38974377434937520122385836278498100424037172882680119296,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671529925,1747671532843,Esperando a la base de datos en :5432...,38974377479583612009844143807852608405879192617652912129,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671531926,1747671532843,Esperando a la base de datos en :5432...,38974377524207403152103920714065580669448563991119724546,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671533928,1747671537847,Esperando a la base de datos en :5432...,38974377568853495039562228249469897795725051417979191296,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671535930,1747671537847,Esperando a la base de datos en :5432...,38974377613499586927020535778824405777567071152951984129,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671537932,1747671542843,Esperando a la base de datos en :5432...,38974377658145678814478843314218764670383894211324936192,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671539933,1747671542843,Esperando a la base de datos en :5432...,38974377702769469956738620220431736933953265584791748609,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671541935,1747671542843,Esperando a la base de datos en :5432...,38974377747415561844196927749786244915795285319764541442,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671543937,1747671547843,Esperando a la base de datos en :5432...,38974377792061653731655235285185122174188902554171277312,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671545939,1747671547843,Esperando a la base de datos en :5432...,38974377836707745619113542814539630156030922289144070145,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671547941,1747671552843,Esperando a la base de datos en :5432...,38974377881353837506571850349939105711440012871251066880,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671549942,1747671552843,Esperando a la base de datos en :5432...,38974377925977628648831627256152077975009384244717879297,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671551944,1747671552843,Esperando a la base de datos en :5432...,38974377970623720536289934785506585956851403979690672130,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671553946,1747671557844,Esperando a la base de datos en :5432...,38974378015269812423748242320906552504831390320135372800,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671555948,1747671557844,Esperando a la base de datos en :5432...,38974378059915904311206549850261060486673410055108165633,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671557949,1747671562843,Esperando a la base de datos en :5432...,38974378104539695453466326762517305183380203737758433280,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671559951,1747671562843,Esperando a la base de datos en :5432...,38974378149185787340924634291871813165222223472731226113,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671561953,1747671562843,Esperando a la base de datos en :5432...,38974378193831879228382941821226321147064243207704018946,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671563955,1747671567848,Esperando a la base de datos en :5432...,38974378238477971115841249356631557446111982751917801472,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
